date,obs,sim
1982-01-16,122.0,111.18
1982-01-17,112.0,102.65
1982-01-18,104.0,95.85
1982-01-19,97.4,89.42
1982-01-20,90.4,85.25
1982-01-21,85.8,81.55
1982-01-22,82.2,77.5
1982-01-23,80.0,74.77
1982-01-24,77.2,71.56
1982-01-25,73.4,69.19
1982-01-26,70.9,68.13
1982-01-27,69.1,65.26
1982-01-28,68.8,65.58
1982-01-29,66.5,62.16
1982-01-30,81.4,73.24
1982-01-31,133.0,111.92
1982-02-01,157.0,140.95
1982-02-02,140.0,145.81
1982-02-03,116.0,134.46
1982-02-04,103.0,119.3
1982-02-05,93.2,107.07
1982-02-06,87.7,96.51
1982-02-07,85.9,90.97
1982-02-08,88.6,92.53
1982-02-09,92.4,93.4
1982-02-10,91.9,97.18
1982-02-11,90.1,97.77
1982-02-12,88.7,99.5
1982-02-13,87.8,97.12
1982-02-14,86.9,94.68
1982-02-15,85.9,91.0
1982-02-16,87.1,89.8
1982-02-17,84.7,85.51
1982-02-18,80.9,80.34
1982-02-19,77.9,76.03
1982-02-20,75.4,73.82
1982-02-21,71.8,71.19
1982-02-22,68.5,67.82
1982-02-23,65.7,64.66
1982-02-24,63.9,61.61
1982-02-25,62.3,59.69
1982-02-26,60.3,55.87
1982-02-27,58.7,53.15
1982-02-28,56.7,50.57
1982-03-01,56.8,52.48
1982-03-02,65.3,56.57
1982-03-03,75.1,61.62
1982-03-04,74.6,69.11
1982-03-05,82.4,74.54
1982-03-06,82.1,73.47
1982-03-07,76.2,71.37
1982-03-08,72.1,65.19
1982-03-09,69.5,61.51
1982-03-10,67.3,61.73
1982-03-11,72.0,67.71
1982-03-12,81.2,75.48
1982-03-13,82.0,76.13
1982-03-14,81.3,73.4
1982-03-15,76.6,73.02
1982-03-16,74.2,68.96
1982-03-17,74.3,73.17
1982-03-18,84.7,78.44
1982-03-19,84.6,80.4
1982-03-20,80.8,80.42
1982-03-21,81.7,81.87
1982-03-22,79.8,80.07
1982-03-23,78.2,79.27
1982-03-24,76.2,81.21
1982-03-25,74.3,81.48
1982-03-26,73.0,80.3
1982-03-27,73.3,79.97
1982-03-28,76.4,80.54
1982-03-29,81.1,83.16
1982-03-30,88.4,86.4
1982-03-31,95.1,87.65
1982-04-01,101.0,97.96
1982-04-02,98.9,96.06
1982-04-03,101.0,94.63
1982-04-04,104.0,93.96
1982-04-05,104.0,89.28
1982-04-06,101.0,89.13
1982-04-07,98.0,84.92
1982-04-08,96.6,82.23
1982-04-09,97.6,81.93
1982-04-10,108.0,81.67
1982-04-11,101.0,75.25
1982-04-12,90.0,72.52
1982-04-13,81.0,70.72
1982-04-14,75.1,67.44
1982-04-15,69.3,64.32
1982-04-16,64.8,62.76
1982-04-17,61.8,60.86
1982-04-18,59.6,58.67
1982-04-19,57.9,56.48
1982-04-20,56.2,54.43
1982-04-21,54.6,52.21
1982-04-22,52.8,50.34
1982-04-23,50.5,49.11
1982-04-24,49.4,46.15
1982-04-25,49.3,48.62
1982-04-26,47.8,45.4
1982-04-27,45.9,44.66
1982-04-28,44.1,42.91
1982-04-29,43.6,41.35
1982-04-30,44.9,42.73
1982-05-01,44.9,44.02
1982-05-02,44.9,42.34
1982-05-03,43.7,42.31
1982-05-04,42.5,39.26
1982-05-05,41.8,40.9
1982-05-06,45.4,43.32
1982-05-07,51.5,44.44
1982-05-08,51.3,44.62
1982-05-09,50.3,41.83
1982-05-10,50.0,43.27
1982-05-11,53.7,46.28
1982-05-12,52.5,47.32
1982-05-13,48.9,44.76
1982-05-14,46.5,43.57
1982-05-15,44.5,41.99
1982-05-16,43.6,40.52
1982-05-17,41.5,38.79
1982-05-18,40.8,38.37
1982-05-19,40.9,37.14
1982-05-20,40.9,38.85
1982-05-21,44.1,40.71
1982-05-22,44.0,43.12
1982-05-23,41.7,38.03
1982-05-24,40.6,38.12
1982-05-25,40.3,38.75
1982-05-26,38.2,35.12
1982-05-27,36.5,33.8
1982-05-28,34.3,32.26
1982-05-29,33.4,32.67
1982-05-30,32.3,30.16
1982-05-31,31.3,29.74
1982-06-01,29.7,29.2
1982-06-02,28.8,28.03
1982-06-03,28.1,28.63
1982-06-04,28.2,31.33
1982-06-05,27.0,28.21
1982-06-06,26.8,27.49
1982-06-07,27.1,28.17
1982-06-08,29.8,32.81
1982-06-09,28.3,30.97
1982-06-10,27.1,28.6
1982-06-11,27.5,28.59
1982-06-12,28.7,29.23
1982-06-13,31.1,29.22
1982-06-14,28.4,29.02
1982-06-15,26.2,28.73
1982-06-16,25.0,27.25
1982-06-17,27.7,29.64
1982-06-18,27.6,29.78
1982-06-19,30.0,31.42
1982-06-20,27.5,31.23
1982-06-21,26.6,28.42
1982-06-22,28.9,34.5
1982-06-23,33.1,45.6
1982-06-24,38.6,44.73
1982-06-25,38.7,37.44
1982-06-26,36.5,38.55
1982-06-27,38.4,40.66
1982-06-28,36.1,37.08
1982-06-29,34.1,35.38
1982-06-30,31.7,33.0
1982-07-01,28.6,31.18
1982-07-02,27.1,30.02
1982-07-03,25.8,27.76
1982-07-04,25.4,29.53
1982-07-05,25.6,28.78
1982-07-06,23.7,27.39
1982-07-07,22.6,25.75
1982-07-08,21.7,25.31
1982-07-09,20.6,24.75
1982-07-10,20.2,24.84
1982-07-11,20.0,23.82
1982-07-12,19.4,23.4
1982-07-13,19.1,22.41
1982-07-14,18.6,22.35
1982-07-15,18.6,22.31
1982-07-16,19.0,21.79
1982-07-17,20.3,22.43
1982-07-18,22.0,24.78
1982-07-19,19.9,25.23
1982-07-20,19.3,23.41
1982-07-21,18.6,22.83
1982-07-22,18.7,22.24
1982-07-23,20.0,24.58
1982-07-24,29.9,39.14
1982-07-25,68.0,70.45
1982-07-26,84.4,85.12
1982-07-27,84.9,86.22
1982-07-28,74.9,83.07
1982-07-29,61.9,73.22
1982-07-30,52.2,63.91
1982-07-31,48.3,59.04
1982-08-01,49.0,61.34
1982-08-02,42.3,54.75
1982-08-03,38.4,49.66
1982-08-04,36.1,46.81
1982-08-05,34.7,46.76
1982-08-06,36.1,48.41
1982-08-07,37.4,54.1
1982-08-08,44.9,56.53
1982-08-09,42.0,50.64
1982-08-10,37.3,46.21
1982-08-11,34.5,43.47
1982-08-12,31.3,40.15
1982-08-13,29.0,37.39
1982-08-14,28.3,36.53
1982-08-15,27.3,34.1
1982-08-16,28.5,34.95
1982-08-17,29.5,38.35
1982-08-18,29.7,37.2
1982-08-19,26.5,32.22
1982-08-20,25.7,33.28
1982-08-21,31.1,38.56
1982-08-22,30.5,36.78
1982-08-23,27.0,33.71
1982-08-24,26.0,31.39
1982-08-25,27.7,32.79
1982-08-26,26.4,32.32
1982-08-27,25.0,31.48
1982-08-28,26.6,33.75
1982-08-29,26.0,33.37
1982-08-30,24.6,30.47
1982-08-31,23.9,30.43
1982-09-01,24.3,31.92
1982-09-02,24.8,32.27
1982-09-03,23.8,29.2
1982-09-04,23.9,28.77
1982-09-05,22.0,27.4
1982-09-06,23.8,28.4
1982-09-07,26.7,31.75
1982-09-08,25.7,32.01
1982-09-09,24.9,27.6
1982-09-10,23.9,27.09
1982-09-11,23.0,26.58
1982-09-12,23.0,25.91
1982-09-13,22.4,25.05
1982-09-14,22.3,24.46
1982-09-15,21.3,24.27
1982-09-16,21.6,23.6
1982-09-17,22.2,23.43
1982-09-18,20.9,22.86
1982-09-19,21.1,23.18
1982-09-20,20.7,22.8
1982-09-21,18.6,21.67
1982-09-22,18.9,21.52
1982-09-23,20.8,23.83
1982-09-24,20.7,24.19
1982-09-25,19.0,22.41
1982-09-26,18.7,22.48
1982-09-27,20.5,23.5
1982-09-28,19.0,22.43
1982-09-29,18.5,21.29
1982-09-30,17.8,20.77
1982-10-01,20.2,22.81
1982-10-02,20.5,23.34
1982-10-03,18.2,21.62
1982-10-04,18.5,21.26
1982-10-05,19.5,21.69
1982-10-06,19.3,29.33
1982-10-07,74.3,59.52
1982-10-08,67.0,68.14
1982-10-09,63.8,63.14
1982-10-10,54.5,55.24
1982-10-11,47.8,51.29
1982-10-12,49.6,51.28
1982-10-13,48.8,56.32
1982-10-14,69.7,72.68
1982-10-15,92.0,83.9
1982-10-16,96.8,85.98
1982-10-17,87.3,82.85
1982-10-18,81.7,77.85
1982-10-19,72.1,72.53
1982-10-20,62.2,65.24
1982-10-21,58.0,58.96
1982-10-22,52.7,53.49
1982-10-23,48.2,50.96
1982-10-24,47.7,52.19
1982-10-25,55.3,61.21
1982-10-26,60.8,63.38
1982-10-27,56.3,57.85
1982-10-28,51.5,54.45
1982-10-29,47.6,50.29
1982-10-30,43.5,46.17
1982-10-31,41.0,42.74
1982-11-01,38.5,39.9
1982-11-02,36.7,37.58
1982-11-03,35.1,36.21
1982-11-04,33.7,34.75
1982-11-05,32.4,32.98
1982-11-06,31.3,31.92
1982-11-07,30.0,30.87
1982-11-08,28.6,29.42
1982-11-09,28.7,29.7
1982-11-10,28.0,29.99
1982-11-11,26.8,27.78
1982-11-12,25.9,27.76
1982-11-13,30.0,31.84
1982-11-14,40.9,41.16
1982-11-15,38.6,44.15
1982-11-16,36.7,42.37
1982-11-17,36.6,43.14
1982-11-18,41.6,48.75
1982-11-19,47.6,55.69
1982-11-20,49.7,58.63
1982-11-21,51.6,56.62
1982-11-22,48.6,52.22
1982-11-23,46.4,48.35
1982-11-24,44.7,45.69
1982-11-25,42.6,43.88
1982-11-26,40.9,41.37
1982-11-27,39.2,39.39
1982-11-28,37.4,38.34
1982-11-29,37.5,38.8
1982-11-30,37.6,38.54
1982-12-01,35.5,37.1
1982-12-02,34.3,35.95
1982-12-03,33.3,34.27
1982-12-04,32.1,32.61
1982-12-05,30.8,31.38
1982-12-06,31.2,30.49
1982-12-07,32.4,33.43
1982-12-08,35.4,43.89
1982-12-09,48.7,60.72
1982-12-10,60.6,71.69
1982-12-11,75.1,78.6
1982-12-12,83.9,80.63
1982-12-13,84.2,78.76
1982-12-14,82.6,78.43
1982-12-15,74.2,71.99
1982-12-16,70.8,76.58
1982-12-17,107.0,108.68
1982-12-18,178.0,153.79
1982-12-19,211.0,182.04
1982-12-20,167.0,163.24
1982-12-21,150.0,141.83
1982-12-22,175.0,135.82
1982-12-23,171.0,116.91
1982-12-24,136.0,103.38
1982-12-25,114.0,89.9
1982-12-26,100.0,76.92
1982-12-27,90.3,70.98
1982-12-28,84.7,69.57
1982-12-29,81.7,69.44
1982-12-30,76.7,67.58
1982-12-31,70.8,62.44
1983-01-01,66.9,58.27
1983-01-02,64.0,55.18
1983-01-03,62.8,55.87
1983-01-04,66.3,63.18
1983-01-05,77.9,77.84
1983-01-06,91.3,92.68
1983-01-07,101.0,94.04
1983-01-08,95.9,88.33
1983-01-09,87.7,81.33
1983-01-10,80.1,72.61
1983-01-11,73.3,66.32
1983-01-12,68.5,61.53
1983-01-13,64.3,57.8
1983-01-14,61.1,55.94
1983-01-15,60.3,58.02
1983-01-16,66.3,68.5
1983-01-17,86.2,82.36
1983-01-18,98.5,86.42
1983-01-19,91.7,83.19
1983-01-20,84.4,79.06
1983-01-21,78.5,74.5
1983-01-22,73.4,66.38
1983-01-23,69.2,61.4
1983-01-24,65.4,58.56
1983-01-25,61.6,55.22
1983-01-26,59.5,54.41
1983-01-27,59.1,56.6
1983-01-28,61.3,59.41
1983-01-29,62.0,60.64
1983-01-30,67.2,64.53
1983-01-31,88.9,78.43
1983-02-01,110.0,85.62
1983-02-02,125.0,102.54
1983-02-03,147.0,105.18
1983-02-04,127.0,97.06
1983-02-05,107.0,88.94
1983-02-06,97.7,79.22
1983-02-07,91.8,81.59
1983-02-08,85.0,75.97
1983-02-09,78.7,72.7
1983-02-10,73.7,68.58
1983-02-11,69.6,66.35
1983-02-12,66.1,64.04
1983-02-13,62.5,60.49
1983-02-14,59.1,55.45
1983-02-15,57.0,52.63
1983-02-16,53.8,51.02
1983-02-17,50.5,47.87
1983-02-18,49.3,45.65
1983-02-19,48.4,42.96
1983-02-20,47.0,40.37
1983-02-21,45.7,39.17
1983-02-22,44.5,39.25
1983-02-23,42.9,37.44
1983-02-24,41.5,36.9
1983-02-25,41.5,35.27
1983-02-26,41.5,38.07
1983-02-27,58.6,49.98
1983-02-28,80.4,65.91
1983-03-01,88.4,71.52
1983-03-02,82.1,69.3
1983-03-03,73.2,65.46
1983-03-04,67.2,61.71
1983-03-05,64.4,60.54
1983-03-06,62.5,58.96
1983-03-07,60.8,59.8
1983-03-08,60.6,62.72
1983-03-09,62.7,65.96
1983-03-10,65.8,66.71
1983-03-11,68.2,66.41
1983-03-12,68.3,65.92
1983-03-13,67.4,62.86
1983-03-14,65.5,62.05
1983-03-15,66.9,69.41
1983-03-16,74.0,80.32
1983-03-17,84.5,85.29
1983-03-18,89.1,82.53
1983-03-19,86.6,83.04
1983-03-20,88.9,89.89
1983-03-21,93.9,91.03
1983-03-22,90.5,85.78
1983-03-23,87.8,82.53
1983-03-24,83.2,79.9
1983-03-25,82.0,79.23
1983-03-26,84.4,81.21
1983-03-27,84.0,80.25
1983-03-28,82.0,77.09
1983-03-29,80.5,72.34
1983-03-30,80.9,69.47
1983-03-31,76.2,65.81
1983-04-01,75.4,66.11
1983-04-02,75.4,65.76
1983-04-03,78.9,69.2
1983-04-04,85.4,80.42
1983-04-05,93.1,86.72
1983-04-06,97.4,90.0
1983-04-07,115.0,105.84
1983-04-08,130.0,122.51
1983-04-09,146.0,159.76
1983-04-10,220.0,202.72
1983-04-11,287.0,250.56
1983-04-12,302.0,236.43
1983-04-13,225.0,202.6
1983-04-14,182.0,176.62
1983-04-15,154.0,145.78
1983-04-16,138.0,125.27
1983-04-17,126.0,111.55
1983-04-18,117.0,97.81
1983-04-19,110.0,91.08
1983-04-20,103.0,85.59
1983-04-21,97.7,83.98
1983-04-22,90.8,80.84
1983-04-23,85.4,77.14
1983-04-24,81.1,73.99
1983-04-25,77.4,71.9
1983-04-26,73.5,67.25
1983-04-27,69.7,64.93
1983-04-28,65.4,62.35
1983-04-29,62.4,59.97
1983-04-30,60.4,57.9
1983-05-01,57.3,54.6
1983-05-02,58.3,54.19
1983-05-03,55.2,54.7
1983-05-04,54.1,51.76
1983-05-05,55.2,51.25
1983-05-06,54.1,50.07
1983-05-07,51.7,47.44
1983-05-08,53.6,50.43
1983-05-09,54.8,50.38
1983-05-10,53.6,49.89
1983-05-11,52.7,48.48
1983-05-12,50.8,49.4
1983-05-13,50.1,47.15
1983-05-14,47.9,47.87
1983-05-15,47.7,46.49
1983-05-16,46.5,46.11
1983-05-17,44.3,43.94
1983-05-18,42.1,41.58
1983-05-19,40.9,40.83
1983-05-20,42.1,42.55
1983-05-21,40.1,39.22
1983-05-22,38.5,39.8
1983-05-23,46.7,49.0
1983-05-24,66.8,74.38
1983-05-25,110.0,110.07
1983-05-26,136.0,132.6
1983-05-27,160.0,136.37
1983-05-28,155.0,133.1
1983-05-29,136.0,117.85
1983-05-30,112.0,105.62
1983-05-31,97.3,92.53
1983-06-01,87.3,82.91
1983-06-02,79.6,75.91
1983-06-03,73.4,72.25
1983-06-04,67.6,68.74
1983-06-05,63.1,65.36
1983-06-06,59.1,62.48
1983-06-07,56.9,62.38
1983-06-08,54.0,59.14
1983-06-09,51.5,54.73
1983-06-10,51.0,54.36
1983-06-11,47.6,54.08
1983-06-12,44.7,49.48
1983-06-13,43.0,46.57
1983-06-14,43.6,45.99
1983-06-15,42.3,46.42
1983-06-16,41.2,43.15
1983-06-17,39.6,41.48
1983-06-18,37.8,39.41
1983-06-19,37.2,37.14
1983-06-20,36.4,36.32
1983-06-21,35.2,35.27
1983-06-22,36.4,38.24
1983-06-23,36.7,40.57
1983-06-24,35.3,34.41
1983-06-25,34.2,34.1
1983-06-26,34.0,35.5
1983-06-27,34.0,35.99
1983-06-28,35.6,36.2
1983-06-29,33.4,36.15
1983-06-30,32.0,31.39
1983-07-01,31.3,30.66
1983-07-02,30.1,31.17
1983-07-03,29.6,29.1
1983-07-04,28.6,28.47
1983-07-05,27.8,27.55
1983-07-06,28.3,30.66
1983-07-07,30.1,33.26
1983-07-08,32.5,32.74
1983-07-09,32.6,33.66
1983-07-10,29.8,31.73
1983-07-11,27.8,28.44
1983-07-12,26.8,28.18
1983-07-13,26.4,27.91
1983-07-14,25.7,27.14
1983-07-15,25.1,26.29
1983-07-16,24.4,25.56
1983-07-17,23.4,25.45
1983-07-18,22.9,24.6
1983-07-19,22.3,24.33
1983-07-20,21.8,24.24
1983-07-21,21.7,23.6
1983-07-22,21.5,24.29
1983-07-23,20.7,23.84
1983-07-24,20.5,21.65
1983-07-25,20.6,22.24
1983-07-26,20.3,21.63
1983-07-27,19.4,21.3
1983-07-28,19.3,20.55
1983-07-29,19.0,19.33
1983-07-30,18.8,19.03
1983-07-31,18.4,18.78
1983-08-01,18.3,17.73
1983-08-02,19.8,18.7
1983-08-03,22.6,20.44
1983-08-04,23.0,20.57
1983-08-05,21.9,18.8
1983-08-06,21.8,18.89
1983-08-07,22.0,19.16
1983-08-08,21.3,18.36
1983-08-09,20.8,17.73
1983-08-10,20.1,17.05
1983-08-11,20.6,17.63
1983-08-12,22.2,19.03
1983-08-13,21.1,17.51
1983-08-14,20.0,17.02
1983-08-15,20.8,16.72
1983-08-16,20.2,15.81
1983-08-17,21.5,17.18
1983-08-18,20.9,17.84
1983-08-19,20.6,16.76
1983-08-20,20.1,15.69
1983-08-21,21.3,16.48
1983-08-22,24.3,20.0
1983-08-23,22.8,20.31
1983-08-24,22.9,22.44
1983-08-25,22.0,21.77
1983-08-26,24.4,19.58
1983-08-27,22.5,18.11
1983-08-28,21.7,17.28
1983-08-29,21.0,16.99
1983-08-30,21.7,16.67
1983-08-31,21.4,15.75
1983-09-01,20.6,15.49
1983-09-02,22.6,19.17
1983-09-03,22.2,16.81
1983-09-04,21.1,15.91
1983-09-05,20.5,15.92
1983-09-06,20.8,15.43
1983-09-07,20.5,14.46
1983-09-08,20.4,14.58
1983-09-09,20.2,14.54
1983-09-10,19.8,14.91
1983-09-11,24.4,18.45
1983-09-12,22.4,17.7
1983-09-13,21.9,16.94
1983-09-14,20.8,16.24
1983-09-15,20.8,16.01
1983-09-16,23.2,20.72
1983-09-17,26.0,20.22
1983-09-18,24.0,18.64
1983-09-19,22.5,17.58
1983-09-20,21.9,17.43
1983-09-21,21.3,17.63
1983-09-22,21.0,15.97
1983-09-23,20.4,15.74
1983-09-24,19.9,15.85
1983-09-25,19.8,15.77
1983-09-26,19.6,15.22
1983-09-27,19.5,14.92
1983-09-28,20.8,15.07
1983-09-29,19.0,15.1
1983-09-30,18.7,14.18
1983-10-01,19.0,13.94
1983-10-02,19.0,13.91
1983-10-03,19.2,14.32
1983-10-04,19.4,14.3
1983-10-05,19.1,13.92
1983-10-06,18.3,13.22
1983-10-07,18.5,13.46
1983-10-08,18.4,12.74
1983-10-09,18.3,13.04
1983-10-10,17.5,13.45
1983-10-11,16.8,12.93
1983-10-12,17.0,13.53
1983-10-13,17.1,13.22
1983-10-14,17.0,12.9
1983-10-15,16.9,12.54
1983-10-16,16.8,12.68
1983-10-17,19.2,13.53
1983-10-18,19.1,14.11
1983-10-19,18.5,13.46
1983-10-20,18.4,13.63
1983-10-21,18.4,13.37
1983-10-22,17.9,12.92
1983-10-23,17.7,12.75
1983-10-24,18.1,12.49
1983-10-25,17.8,12.09
1983-10-26,17.7,12.5
1983-10-27,17.9,12.56
1983-10-28,18.0,12.27
1983-10-29,17.6,11.86
1983-10-30,17.4,11.34
1983-10-31,17.5,11.15
1983-11-01,17.4,11.1
1983-11-02,17.3,11.26
1983-11-03,16.9,11.49
1983-11-04,17.2,11.6
1983-11-05,17.1,11.39
1983-11-06,17.0,11.27
1983-11-07,16.9,11.37
1983-11-08,16.9,11.45
1983-11-09,16.9,11.4
1983-11-10,16.9,11.06
1983-11-11,16.9,10.92
1983-11-12,16.4,10.68
1983-11-13,16.4,9.83
1983-11-14,16.4,9.44
1983-11-15,16.1,9.71
1983-11-16,16.3,10.45
1983-11-17,16.5,10.21
1983-11-18,16.0,9.64
1983-11-19,16.3,9.41
1983-11-20,16.3,9.17
1983-11-21,15.8,9.54
1983-11-22,16.3,9.23
1983-11-23,16.0,9.08
1983-11-24,15.8,8.87
1983-11-25,16.1,9.57
1983-11-26,16.4,11.44
1983-11-27,20.1,17.29
1983-11-28,32.5,25.01
1983-11-29,59.8,42.99
1983-11-30,69.7,51.21
1983-12-01,55.4,47.99
1983-12-02,44.1,43.09
1983-12-03,36.6,35.55
1983-12-04,31.1,30.86
1983-12-05,28.2,27.72
1983-12-06,27.6,25.77
1983-12-07,25.7,23.7
1983-12-08,25.0,22.25
1983-12-09,23.8,20.22
1983-12-10,22.9,19.24
1983-12-11,22.6,18.78
1983-12-12,21.9,17.27
1983-12-13,21.0,16.71
1983-12-14,19.9,16.31
1983-12-15,19.4,16.35
1983-12-16,19.0,15.56
1983-12-17,18.3,15.05
1983-12-18,18.4,14.54
1983-12-19,18.5,15.42
1983-12-20,18.7,14.97
1983-12-21,18.2,15.99
1983-12-22,18.8,17.29
1983-12-23,19.7,21.33
1983-12-24,21.8,32.94
1983-12-25,36.6,39.64
1983-12-26,43.5,39.71
1983-12-27,42.6,46.5
1983-12-28,49.2,43.6
1983-12-29,43.8,38.97
1983-12-30,39.9,33.57
1983-12-31,36.0,30.76
1984-01-01,33.2,28.03
1984-01-02,30.8,25.99
1984-01-03,29.8,24.76
1984-01-04,29.5,26.04
1984-01-05,30.4,26.31
1984-01-06,28.8,23.92
1984-01-07,27.4,22.49
1984-01-08,27.2,22.86
1984-01-09,27.7,22.11
1984-01-10,26.7,20.06
1984-01-11,25.0,18.53
1984-01-12,24.2,18.18
1984-01-13,23.7,18.88
1984-01-14,26.1,31.75
1984-01-15,51.1,59.05
1984-01-16,94.9,67.22
1984-01-17,87.9,68.15
1984-01-18,86.5,75.61
1984-01-19,101.0,74.12
1984-01-20,81.1,65.95
1984-01-21,66.8,59.32
1984-01-22,57.5,50.52
1984-01-23,51.9,47.91
1984-01-24,49.3,45.97
1984-01-25,45.2,43.79
1984-01-26,41.0,41.07
1984-01-27,37.9,36.28
1984-01-28,36.2,35.28
1984-01-29,34.6,33.8
1984-01-30,33.3,33.02
1984-01-31,32.8,32.27
1984-02-01,32.2,30.6
1984-02-02,32.6,31.06
1984-02-03,33.2,36.14
1984-02-04,38.2,44.01
1984-02-05,47.0,59.46
1984-02-06,65.3,81.0
1984-02-07,87.5,90.63
1984-02-08,122.0,114.69
1984-02-09,175.0,115.25
1984-02-10,137.0,108.28
1984-02-11,99.5,91.04
1984-02-12,83.4,81.69
1984-02-13,71.9,76.88
1984-02-14,66.3,72.84
1984-02-15,60.9,68.82
1984-02-16,55.8,63.79
1984-02-17,52.1,58.76
1984-02-18,48.1,54.67
1984-02-19,45.5,51.34
1984-02-20,43.0,47.86
1984-02-21,41.7,44.94
1984-02-22,39.7,43.96
1984-02-23,37.8,41.76
1984-02-24,36.7,40.0
1984-02-25,35.2,39.35
1984-02-26,34.7,37.71
1984-02-27,32.8,35.51
1984-02-28,32.0,33.39
1984-02-29,31.5,31.85
1984-03-01,31.6,29.88
1984-03-02,30.7,30.64
1984-03-03,30.2,29.22
1984-03-04,29.9,29.4
1984-03-05,29.0,27.66
1984-03-06,28.3,26.91
1984-03-07,27.8,26.98
1984-03-08,27.7,25.91
1984-03-09,27.6,25.66
1984-03-10,27.0,24.6
1984-03-11,26.5,24.13
1984-03-12,26.0,23.87
1984-03-13,25.9,23.34
1984-03-14,26.1,23.23
1984-03-15,25.9,23.14
1984-03-16,26.1,23.33
1984-03-17,27.0,23.94
1984-03-18,28.0,25.09
1984-03-19,29.7,27.58
1984-03-20,31.5,29.65
1984-03-21,33.4,33.18
1984-03-22,36.7,38.43
1984-03-23,41.3,44.22
1984-03-24,44.7,51.34
1984-03-25,46.8,62.46
1984-03-26,52.6,73.65
1984-03-27,61.4,86.11
1984-03-28,75.0,100.32
1984-03-29,90.3,117.16
1984-03-30,99.4,107.2
1984-03-31,92.0,99.14
1984-04-01,85.4,101.11
1984-04-02,97.4,116.24
1984-04-03,112.0,132.29
1984-04-04,111.0,122.06
1984-04-05,99.3,106.84
1984-04-06,89.9,91.9
1984-04-07,82.2,84.77
1984-04-08,75.3,81.66
1984-04-09,70.5,78.62
1984-04-10,68.6,75.45
1984-04-11,66.1,73.14
1984-04-12,65.3,72.56
1984-04-13,64.5,71.45
1984-04-14,63.8,71.19
1984-04-15,64.5,71.31
1984-04-16,65.9,70.33
1984-04-17,69.4,69.71
1984-04-18,67.2,69.35
1984-04-19,63.2,64.28
1984-04-20,60.2,62.05
1984-04-21,57.8,61.63
1984-04-22,55.9,61.4
1984-04-23,55.0,59.32
1984-04-24,55.0,57.29
1984-04-25,56.1,54.24
1984-04-26,56.3,51.0
1984-04-27,54.6,49.62
1984-04-28,51.9,46.97
1984-04-29,48.8,44.32
1984-04-30,45.4,41.17
1984-05-01,42.7,38.94
1984-05-02,40.2,36.82
1984-05-03,38.3,35.63
1984-05-04,36.7,34.35
1984-05-05,35.5,33.04
1984-05-06,34.8,31.59
1984-05-07,34.4,30.57
1984-05-08,36.8,33.11
1984-05-09,36.2,31.86
1984-05-10,34.2,28.34
1984-05-11,32.8,28.03
1984-05-12,31.4,27.02
1984-05-13,30.6,26.41
1984-05-14,31.6,27.77
1984-05-15,32.5,30.57
1984-05-16,31.0,29.77
1984-05-17,34.6,35.34
1984-05-18,38.7,40.29
1984-05-19,38.0,37.19
1984-05-20,36.7,37.53
1984-05-21,40.4,48.54
1984-05-22,51.4,54.58
1984-05-23,49.4,48.43
1984-05-24,48.9,50.97
1984-05-25,50.8,52.62
1984-05-26,51.5,52.25
1984-05-27,56.0,54.99
1984-05-28,55.7,57.0
1984-05-29,54.3,53.1
1984-05-30,50.6,53.25
1984-05-31,61.9,63.38
1984-06-01,66.8,73.48
1984-06-02,63.4,68.17
1984-06-03,60.3,67.17
1984-06-04,58.3,65.9
1984-06-05,60.9,68.29
1984-06-06,70.9,77.48
1984-06-07,80.7,87.32
1984-06-08,78.4,81.51
1984-06-09,72.6,75.69
1984-06-10,65.1,68.99
1984-06-11,59.2,62.67
1984-06-12,54.6,58.36
1984-06-13,50.6,54.48
1984-06-14,46.2,50.9
1984-06-15,43.9,50.17
1984-06-16,42.6,48.68
1984-06-17,40.0,44.63
1984-06-18,37.4,41.81
1984-06-19,35.4,40.17
1984-06-20,33.4,37.64
1984-06-21,32.5,37.77
1984-06-22,35.3,40.72
1984-06-23,34.5,41.17
1984-06-24,33.1,37.15
1984-06-25,31.2,36.96
1984-06-26,31.2,34.14
1984-06-27,30.3,32.62
1984-06-28,29.3,31.43
1984-06-29,33.9,36.66
1984-06-30,30.4,36.72
1984-07-01,27.2,31.54
1984-07-02,27.0,33.04
1984-07-03,28.2,36.5
1984-07-04,28.8,35.4
1984-07-05,27.6,32.07
1984-07-06,25.7,29.82
1984-07-07,23.9,27.17
1984-07-08,22.7,26.29
1984-07-09,21.9,25.67
1984-07-10,21.2,25.27
1984-07-11,21.4,25.39
1984-07-12,21.0,24.41
1984-07-13,22.7,25.02
1984-07-14,20.7,24.09
1984-07-15,21.6,24.02
1984-07-16,26.4,27.57
1984-07-17,22.9,26.7
1984-07-18,21.9,24.54
1984-07-19,20.6,23.36
1984-07-20,20.0,22.66
1984-07-21,19.7,22.15
1984-07-22,18.3,21.38
1984-07-23,18.2,20.7
1984-07-24,17.4,20.3
1984-07-25,16.8,19.91
1984-07-26,22.0,22.27
1984-07-27,20.7,23.45
1984-07-28,19.5,21.17
1984-07-29,19.2,21.9
1984-07-30,19.4,21.33
1984-07-31,18.6,20.58
1984-08-01,17.6,21.67
1984-08-02,17.6,21.72
1984-08-03,17.4,19.84
1984-08-04,17.2,19.83
